,sents,tokens,token_count
6728,"Upon
this the poor mariners in their respectful consternation--so truly
English--knowing not what to say, fall to vigorously scratching their
heads all round; meanwhile ruefully glancing from the whale to the
stranger.","['Upon', 'this', 'the', 'poor', 'mariners', 'in', 'their', 'respectful', 'consternation', '--', 'so', 'truly', 'English', '--', 'knowing', 'not', 'what', 'to', 'say', ',', 'fall', 'to', 'vigorously', 'scratching', 'their', 'heads', 'all', 'round', ';', 'meanwhile', 'ruefully', 'glancing', 'from', 'the', 'whale', 'to', 'the', 'stranger', '.']",39
6729,"But that did in nowise mend the matter, or at all soften
the hard heart of the learned gentleman with the copy of Blackstone.","['But', 'that', 'did', 'in', 'nowise', 'mend', 'the', 'matter', ',', 'or', 'at', 'all', 'soften', 'the', 'hard', 'heart', 'of', 'the', 'learned', 'gentleman', 'with', 'the', 'copy', 'of', 'Blackstone', '.']",26
6730,"At length one of them, after long scratching about for his ideas,
made bold to speak,

""Please, sir, who is the Lord Warden?""","['At', 'length', 'one', 'of', 'them', ',', 'after', 'long', 'scratching', 'about', 'for', 'his', 'ideas', ',', 'made', 'bold', 'to', 'speak', ',', ""''"", 'Please', ',', 'sir', ',', 'who', 'is', 'the', 'Lord', 'Warden', '?', ""''""]",31
6731,"""The Duke.""","['``', 'The', 'Duke', '.', ""''""]",5
6732,"""But the duke had nothing to do with taking this fish?""","['``', 'But', 'the', 'duke', 'had', 'nothing', 'to', 'do', 'with', 'taking', 'this', 'fish', '?', ""''""]",14
6733,"""It is his.""","['``', 'It', 'is', 'his', '.', ""''""]",6
6734,"""We have been at great trouble, and peril, and some expense, and is
all that to go to the Duke's benefit; we getting nothing at all for
our pains but our blisters?""","['``', 'We', 'have', 'been', 'at', 'great', 'trouble', ',', 'and', 'peril', ',', 'and', 'some', 'expense', ',', 'and', 'is', 'all', 'that', 'to', 'go', 'to', 'the', 'Duke', ""'s"", 'benefit', ';', 'we', 'getting', 'nothing', 'at', 'all', 'for', 'our', 'pains', 'but', 'our', 'blisters', '?', ""''""]",40
6735,"""It is his.""","['``', 'It', 'is', 'his', '.', ""''""]",6
6736,"""Is the Duke so very poor as to be forced to this desperate mode of
getting a livelihood?""","['``', 'Is', 'the', 'Duke', 'so', 'very', 'poor', 'as', 'to', 'be', 'forced', 'to', 'this', 'desperate', 'mode', 'of', 'getting', 'a', 'livelihood', '?', ""''""]",21
6737,"""It is his.""","['``', 'It', 'is', 'his', '.', ""''""]",6
6738,"""I thought to relieve my old bed-ridden mother by part of my share of
this whale.""","['``', 'I', 'thought', 'to', 'relieve', 'my', 'old', 'bed-ridden', 'mother', 'by', 'part', 'of', 'my', 'share', 'of', 'this', 'whale', '.', ""''""]",19
6739,"""It is his.""","['``', 'It', 'is', 'his', '.', ""''""]",6
6740,"""Won't the Duke be content with a quarter or a half?""","['``', 'Wo', ""n't"", 'the', 'Duke', 'be', 'content', 'with', 'a', 'quarter', 'or', 'a', 'half', '?', ""''""]",15
6741,"""It is his.""","['``', 'It', 'is', 'his', '.', ""''""]",6
6742,"In a word, the whale was seized and sold, and his Grace the Duke of
Wellington received the money.","['In', 'a', 'word', ',', 'the', 'whale', 'was', 'seized', 'and', 'sold', ',', 'and', 'his', 'Grace', 'the', 'Duke', 'of', 'Wellington', 'received', 'the', 'money', '.']",22
6743,"Thinking that viewed in some
particular lights, the case might by a bare possibility in some small
degree be deemed, under the circumstances, a rather hard one, an
honest clergyman of the town respectfully addressed a note to his
Grace, begging him to take the case of those unfortunate mariners
into full consideration.","['Thinking', 'that', 'viewed', 'in', 'some', 'particular', 'lights', ',', 'the', 'case', 'might', 'by', 'a', 'bare', 'possibility', 'in', 'some', 'small', 'degree', 'be', 'deemed', ',', 'under', 'the', 'circumstances', ',', 'a', 'rather', 'hard', 'one', ',', 'an', 'honest', 'clergyman', 'of', 'the', 'town', 'respectfully', 'addressed', 'a', 'note', 'to', 'his', 'Grace', ',', 'begging', 'him', 'to', 'take', 'the', 'case', 'of', 'those', 'unfortunate', 'mariners', 'into', 'full', 'consideration', '.']",59
6744,"To which my Lord Duke in substance replied
(both letters were published) that he had already done so, and
received the money, and would be obliged to the reverend gentleman if
for the future he (the reverend gentleman) would decline meddling
with other people's business.","['To', 'which', 'my', 'Lord', 'Duke', 'in', 'substance', 'replied', '(', 'both', 'letters', 'were', 'published', ')', 'that', 'he', 'had', 'already', 'done', 'so', ',', 'and', 'received', 'the', 'money', ',', 'and', 'would', 'be', 'obliged', 'to', 'the', 'reverend', 'gentleman', 'if', 'for', 'the', 'future', 'he', '(', 'the', 'reverend', 'gentleman', ')', 'would', 'decline', 'meddling', 'with', 'other', 'people', ""'s"", 'business', '.']",53
6745,"Is this the still militant old man,
standing at the corners of the three kingdoms, on all hands coercing
alms of beggars?","['Is', 'this', 'the', 'still', 'militant', 'old', 'man', ',', 'standing', 'at', 'the', 'corners', 'of', 'the', 'three', 'kingdoms', ',', 'on', 'all', 'hands', 'coercing', 'alms', 'of', 'beggars', '?']",25
6746,"It will readily be seen that in this case the alleged right of the
Duke to the whale was a delegated one from the Sovereign.","['It', 'will', 'readily', 'be', 'seen', 'that', 'in', 'this', 'case', 'the', 'alleged', 'right', 'of', 'the', 'Duke', 'to', 'the', 'whale', 'was', 'a', 'delegated', 'one', 'from', 'the', 'Sovereign', '.']",26
6747,"We must
needs inquire then on what principle the Sovereign is originally
invested with that right.","['We', 'must', 'needs', 'inquire', 'then', 'on', 'what', 'principle', 'the', 'Sovereign', 'is', 'originally', 'invested', 'with', 'that', 'right', '.']",17
6748,The law itself has already been set forth.,"['The', 'law', 'itself', 'has', 'already', 'been', 'set', 'forth', '.']",9
6749,But Plowdon gives us the reason for it.,"['But', 'Plowdon', 'gives', 'us', 'the', 'reason', 'for', 'it', '.']",9
6750,"Says Plowdon, the whale so
caught belongs to the King and Queen, ""because of its superior
excellence.""","['Says', 'Plowdon', ',', 'the', 'whale', 'so', 'caught', 'belongs', 'to', 'the', 'King', 'and', 'Queen', ',', '``', 'because', 'of', 'its', 'superior', 'excellence', '.', ""''""]",22
6751,"And by the soundest commentators this has ever been
held a cogent argument in such matters.","['And', 'by', 'the', 'soundest', 'commentators', 'this', 'has', 'ever', 'been', 'held', 'a', 'cogent', 'argument', 'in', 'such', 'matters', '.']",17
6752,"But why should the King have the head, and the Queen the tail?","['But', 'why', 'should', 'the', 'King', 'have', 'the', 'head', ',', 'and', 'the', 'Queen', 'the', 'tail', '?']",15
6753,"A
reason for that, ye lawyers!","['A', 'reason', 'for', 'that', ',', 'ye', 'lawyers', '!']",8
6754,"In his treatise on ""Queen-Gold,"" or Queen-pinmoney, an old King's
Bench author, one William Prynne, thus discourseth: ""Ye tail is ye
Queen's, that ye Queen's wardrobe may be supplied with ye whalebone.""","['In', 'his', 'treatise', 'on', '``', 'Queen-Gold', ',', ""''"", 'or', 'Queen-pinmoney', ',', 'an', 'old', ""King's"", 'Bench', 'author', ',', 'one', 'William', 'Prynne', ',', 'thus', 'discourseth', ':', '``', 'Ye', 'tail', 'is', 'ye', 'Queen', ""'s"", ',', 'that', 'ye', 'Queen', ""'s"", 'wardrobe', 'may', 'be', 'supplied', 'with', 'ye', 'whalebone', '.', ""''""]",45
6755,"Now this was written at a time when the black limber bone of the
Greenland or Right whale was largely used in ladies' bodices.","['Now', 'this', 'was', 'written', 'at', 'a', 'time', 'when', 'the', 'black', 'limber', 'bone', 'of', 'the', 'Greenland', 'or', 'Right', 'whale', 'was', 'largely', 'used', 'in', 'ladies', ""'"", 'bodices', '.']",26
6756,"But
this same bone is not in the tail; it is in the head, which is a sad
mistake for a sagacious lawyer like Prynne.","['But', 'this', 'same', 'bone', 'is', 'not', 'in', 'the', 'tail', ';', 'it', 'is', 'in', 'the', 'head', ',', 'which', 'is', 'a', 'sad', 'mistake', 'for', 'a', 'sagacious', 'lawyer', 'like', 'Prynne', '.']",28
6757,"But is the Queen a
mermaid, to be presented with a tail?","['But', 'is', 'the', 'Queen', 'a', 'mermaid', ',', 'to', 'be', 'presented', 'with', 'a', 'tail', '?']",14
6758,"An allegorical meaning may
lurk here.","['An', 'allegorical', 'meaning', 'may', 'lurk', 'here', '.']",7
6759,"There are two royal fish so styled by the English law writers--the
whale and the sturgeon; both royal property under certain
limitations, and nominally supplying the tenth branch of the crown's
ordinary revenue.","['There', 'are', 'two', 'royal', 'fish', 'so', 'styled', 'by', 'the', 'English', 'law', 'writers', '--', 'the', 'whale', 'and', 'the', 'sturgeon', ';', 'both', 'royal', 'property', 'under', 'certain', 'limitations', ',', 'and', 'nominally', 'supplying', 'the', 'tenth', 'branch', 'of', 'the', ""crown's"", 'ordinary', 'revenue', '.']",38
6760,"I know not that any other author has hinted of the
matter; but by inference it seems to me that the sturgeon must be
divided in the same way as the whale, the King receiving the highly
dense and elastic head peculiar to that fish, which, symbolically
regarded, may possibly be humorously grounded upon some presumed
congeniality.","['I', 'know', 'not', 'that', 'any', 'other', 'author', 'has', 'hinted', 'of', 'the', 'matter', ';', 'but', 'by', 'inference', 'it', 'seems', 'to', 'me', 'that', 'the', 'sturgeon', 'must', 'be', 'divided', 'in', 'the', 'same', 'way', 'as', 'the', 'whale', ',', 'the', 'King', 'receiving', 'the', 'highly', 'dense', 'and', 'elastic', 'head', 'peculiar', 'to', 'that', 'fish', ',', 'which', ',', 'symbolically', 'regarded', ',', 'may', 'possibly', 'be', 'humorously', 'grounded', 'upon', 'some', 'presumed', 'congeniality', '.']",63
6761,"And thus there seems a reason in all things, even in
law.","['And', 'thus', 'there', 'seems', 'a', 'reason', 'in', 'all', 'things', ',', 'even', 'in', 'law', '.']",14
6762,"CHAPTER 91

The Pequod Meets The Rose-Bud.","['CHAPTER', '91', 'The', 'Pequod', 'Meets', 'The', 'Rose-Bud', '.']",8
6763,"""In vain it was to rake for Ambergriese in the paunch of this
Leviathan, insufferable fetor denying not inquiry.""","['``', 'In', 'vain', 'it', 'was', 'to', 'rake', 'for', 'Ambergriese', 'in', 'the', 'paunch', 'of', 'this', 'Leviathan', ',', 'insufferable', 'fetor', 'denying', 'not', 'inquiry', '.', ""''""]",23
6764,"SIR T. BROWNE, V.E.","['SIR', 'T.', 'BROWNE', ',', 'V.E', '.']",6
6765,"It was a week or two after the last whaling scene recounted, and when
we were slowly sailing over a sleepy, vapoury, mid-day sea, that the
many noses on the Pequod's deck proved more vigilant discoverers than
the three pairs of eyes aloft.","['It', 'was', 'a', 'week', 'or', 'two', 'after', 'the', 'last', 'whaling', 'scene', 'recounted', ',', 'and', 'when', 'we', 'were', 'slowly', 'sailing', 'over', 'a', 'sleepy', ',', 'vapoury', ',', 'mid-day', 'sea', ',', 'that', 'the', 'many', 'noses', 'on', 'the', 'Pequod', ""'s"", 'deck', 'proved', 'more', 'vigilant', 'discoverers', 'than', 'the', 'three', 'pairs', 'of', 'eyes', 'aloft', '.']",49
6766,"A peculiar and not very pleasant
smell was smelt in the sea.","['A', 'peculiar', 'and', 'not', 'very', 'pleasant', 'smell', 'was', 'smelt', 'in', 'the', 'sea', '.']",13
6767,"""I will bet something now,"" said Stubb, ""that somewhere hereabouts
are some of those drugged whales we tickled the other day.","['``', 'I', 'will', 'bet', 'something', 'now', ',', ""''"", 'said', 'Stubb', ',', '``', 'that', 'somewhere', 'hereabouts', 'are', 'some', 'of', 'those', 'drugged', 'whales', 'we', 'tickled', 'the', 'other', 'day', '.']",27
6768,"I thought
they would keel up before long.""","['I', 'thought', 'they', 'would', 'keel', 'up', 'before', 'long', '.', ""''""]",10
6769,"Presently, the vapours in advance slid aside; and there in the
distance lay a ship, whose furled sails betokened that some sort of
whale must be alongside.","['Presently', ',', 'the', 'vapours', 'in', 'advance', 'slid', 'aside', ';', 'and', 'there', 'in', 'the', 'distance', 'lay', 'a', 'ship', ',', 'whose', 'furled', 'sails', 'betokened', 'that', 'some', 'sort', 'of', 'whale', 'must', 'be', 'alongside', '.']",31
6770,"As we glided nearer, the stranger showed
French colours from his peak; and by the eddying cloud of vulture
sea-fowl that circled, and hovered, and swooped around him, it was
plain that the whale alongside must be what the fishermen call a
blasted whale, that is, a whale that has died unmolested on the sea,
and so floated an unappropriated corpse.","['As', 'we', 'glided', 'nearer', ',', 'the', 'stranger', 'showed', 'French', 'colours', 'from', 'his', 'peak', ';', 'and', 'by', 'the', 'eddying', 'cloud', 'of', 'vulture', 'sea-fowl', 'that', 'circled', ',', 'and', 'hovered', ',', 'and', 'swooped', 'around', 'him', ',', 'it', 'was', 'plain', 'that', 'the', 'whale', 'alongside', 'must', 'be', 'what', 'the', 'fishermen', 'call', 'a', 'blasted', 'whale', ',', 'that', 'is', ',', 'a', 'whale', 'that', 'has', 'died', 'unmolested', 'on', 'the', 'sea', ',', 'and', 'so', 'floated', 'an', 'unappropriated', 'corpse', '.']",70
6771,"It may well be conceived,
what an unsavory odor such a mass must exhale; worse than an Assyrian
city in the plague, when the living are incompetent to bury the
departed.","['It', 'may', 'well', 'be', 'conceived', ',', 'what', 'an', 'unsavory', 'odor', 'such', 'a', 'mass', 'must', 'exhale', ';', 'worse', 'than', 'an', 'Assyrian', 'city', 'in', 'the', 'plague', ',', 'when', 'the', 'living', 'are', 'incompetent', 'to', 'bury', 'the', 'departed', '.']",35
6772,"So intolerable indeed is it regarded by some, that no
cupidity could persuade them to moor alongside of it.","['So', 'intolerable', 'indeed', 'is', 'it', 'regarded', 'by', 'some', ',', 'that', 'no', 'cupidity', 'could', 'persuade', 'them', 'to', 'moor', 'alongside', 'of', 'it', '.']",21
6773,"Yet are there
those who will still do it; notwithstanding the fact that the oil
obtained from such subjects is of a very inferior quality, and by no
means of the nature of attar-of-rose.","['Yet', 'are', 'there', 'those', 'who', 'will', 'still', 'do', 'it', ';', 'notwithstanding', 'the', 'fact', 'that', 'the', 'oil', 'obtained', 'from', 'such', 'subjects', 'is', 'of', 'a', 'very', 'inferior', 'quality', ',', 'and', 'by', 'no', 'means', 'of', 'the', 'nature', 'of', 'attar-of-rose', '.']",37
6774,"Coming still nearer with the expiring breeze, we saw that the
Frenchman had a second whale alongside; and this second whale seemed
even more of a nosegay than the first.","['Coming', 'still', 'nearer', 'with', 'the', 'expiring', 'breeze', ',', 'we', 'saw', 'that', 'the', 'Frenchman', 'had', 'a', 'second', 'whale', 'alongside', ';', 'and', 'this', 'second', 'whale', 'seemed', 'even', 'more', 'of', 'a', 'nosegay', 'than', 'the', 'first', '.']",33
6775,"In truth, it turned out to be
one of those problematical whales that seem to dry up and die with a
sort of prodigious dyspepsia, or indigestion; leaving their defunct
bodies almost entirely bankrupt of anything like oil.","['In', 'truth', ',', 'it', 'turned', 'out', 'to', 'be', 'one', 'of', 'those', 'problematical', 'whales', 'that', 'seem', 'to', 'dry', 'up', 'and', 'die', 'with', 'a', 'sort', 'of', 'prodigious', 'dyspepsia', ',', 'or', 'indigestion', ';', 'leaving', 'their', 'defunct', 'bodies', 'almost', 'entirely', 'bankrupt', 'of', 'anything', 'like', 'oil', '.']",42
6776,"Nevertheless,
in the proper place we shall see that no knowing fisherman will ever
turn up his nose at such a whale as this, however much he may shun
blasted whales in general.","['Nevertheless', ',', 'in', 'the', 'proper', 'place', 'we', 'shall', 'see', 'that', 'no', 'knowing', 'fisherman', 'will', 'ever', 'turn', 'up', 'his', 'nose', 'at', 'such', 'a', 'whale', 'as', 'this', ',', 'however', 'much', 'he', 'may', 'shun', 'blasted', 'whales', 'in', 'general', '.']",36
