,sents,tokens,token_count
22518,Ahab's head!  There's the difference now between man's old age and,"['Ahab', ""'s"", 'head', '!', 'There', ""'s"", 'the', 'difference', 'now', 'between', 'man', ""'s"", 'old', 'age', 'and']",15
22519,"matter's.  But aye, old mast, we both grow old together; sound in our","['matter', ""'s"", '.', 'But', 'aye', ',', 'old', 'mast', ',', 'we', 'both', 'grow', 'old', 'together', ';', 'sound', 'in', 'our']",18
22520,"hulls, though, are we not, my ship?  Aye, minus a leg, that's all.","['hulls', ',', 'though', ',', 'are', 'we', 'not', ',', 'my', 'ship', '?', 'Aye', ',', 'minus', 'a', 'leg', ',', 'that', ""'s"", 'all', '.']",21
22521,By heaven this dead wood has the better of my live flesh every way.,"['By', 'heaven', 'this', 'dead', 'wood', 'has', 'the', 'better', 'of', 'my', 'live', 'flesh', 'every', 'way', '.']",15
22522,I can't compare with it; and I've known some ships made of dead trees,"['I', 'ca', ""n't"", 'compare', 'with', 'it', ';', 'and', 'I', ""'ve"", 'known', 'some', 'ships', 'made', 'of', 'dead', 'trees']",17
22523,outlast the lives of men made of the most vital stuff of vital,"['outlast', 'the', 'lives', 'of', 'men', 'made', 'of', 'the', 'most', 'vital', 'stuff', 'of', 'vital']",13
22524,"fathers.  What's that he said? he should still go before me, my","['fathers', '.', 'What', ""'s"", 'that', 'he', 'said', '?', 'he', 'should', 'still', 'go', 'before', 'me', ',', 'my']",16
22525,pilot; and yet to be seen again?  But where?  Will I have eyes at the,"['pilot', ';', 'and', 'yet', 'to', 'be', 'seen', 'again', '?', 'But', 'where', '?', 'Will', 'I', 'have', 'eyes', 'at', 'the']",18
22526,"bottom of the sea, supposing I descend those endless stairs? and all","['bottom', 'of', 'the', 'sea', ',', 'supposing', 'I', 'descend', 'those', 'endless', 'stairs', '?', 'and', 'all']",14
22527,"night I've been sailing from him, wherever he did sink to.  Aye, aye,","['night', 'I', ""'ve"", 'been', 'sailing', 'from', 'him', ',', 'wherever', 'he', 'did', 'sink', 'to', '.', 'Aye', ',', 'aye', ',']",18
22528,"like many more thou told'st direful truth as touching thyself, O","['like', 'many', 'more', 'thou', ""told'st"", 'direful', 'truth', 'as', 'touching', 'thyself', ',', 'O']",12
22529,"Parsee; but, Ahab, there thy shot fell short.  Good-bye,","['Parsee', ';', 'but', ',', 'Ahab', ',', 'there', 'thy', 'shot', 'fell', 'short', '.', 'Good-bye', ',']",14
22530,"mast-head--keep a good eye upon the whale, the while I'm gone.  We'll","['mast-head', '--', 'keep', 'a', 'good', 'eye', 'upon', 'the', 'whale', ',', 'the', 'while', 'I', ""'m"", 'gone', '.', 'We', ""'ll""]",18
22531,"talk to-morrow, nay, to-night, when the white whale lies down there,","['talk', 'to-morrow', ',', 'nay', ',', 'to-night', ',', 'when', 'the', 'white', 'whale', 'lies', 'down', 'there', ',']",15
22532,"tied by head and tail.""","['tied', 'by', 'head', 'and', 'tail', '.', ""''""]",7
22533,,[],0
22534,"He gave the word; and still gazing round him, was steadily lowered","['He', 'gave', 'the', 'word', ';', 'and', 'still', 'gazing', 'round', 'him', ',', 'was', 'steadily', 'lowered']",14
22535,through the cloven blue air to the deck.,"['through', 'the', 'cloven', 'blue', 'air', 'to', 'the', 'deck', '.']",9
22536,,[],0
22537,In due time the boats were lowered; but as standing in his shallop's,"['In', 'due', 'time', 'the', 'boats', 'were', 'lowered', ';', 'but', 'as', 'standing', 'in', 'his', 'shallop', ""'s""]",15
22538,"stern, Ahab just hovered upon the point of the descent, he waved to","['stern', ',', 'Ahab', 'just', 'hovered', 'upon', 'the', 'point', 'of', 'the', 'descent', ',', 'he', 'waved', 'to']",15
22539,"the mate,--who held one of the tackle-ropes on deck--and bade him","['the', 'mate', ',', '--', 'who', 'held', 'one', 'of', 'the', 'tackle-ropes', 'on', 'deck', '--', 'and', 'bade', 'him']",16
22540,pause.,"['pause', '.']",2
22541,,[],0
22542,"""Starbuck!""","['``', 'Starbuck', '!', ""''""]",4
22543,,[],0
22544,"""Sir?""","['``', 'Sir', '?', ""''""]",4
22545,,[],0
22546,"""For the third time my soul's ship starts upon this voyage,","['``', 'For', 'the', 'third', 'time', 'my', 'soul', ""'s"", 'ship', 'starts', 'upon', 'this', 'voyage', ',']",14
22547,"Starbuck.""","['Starbuck', '.', ""''""]",3
22548,,[],0
22549,"""Aye, sir, thou wilt have it so.""","['``', 'Aye', ',', 'sir', ',', 'thou', 'wilt', 'have', 'it', 'so', '.', ""''""]",12
22550,,[],0
22551,"""Some ships sail from their ports, and ever afterwards are missing,","['``', 'Some', 'ships', 'sail', 'from', 'their', 'ports', ',', 'and', 'ever', 'afterwards', 'are', 'missing', ',']",14
22552,"Starbuck!""","['Starbuck', '!', ""''""]",3
22553,,[],0
22554,"""Truth, sir: saddest truth.""","['``', 'Truth', ',', 'sir', ':', 'saddest', 'truth', '.', ""''""]",9
22555,,[],0
22556,"""Some men die at ebb tide; some at low water; some at the full of the","['``', 'Some', 'men', 'die', 'at', 'ebb', 'tide', ';', 'some', 'at', 'low', 'water', ';', 'some', 'at', 'the', 'full', 'of', 'the']",19
22557,"flood;--and I feel now like a billow that's all one crested comb,","['flood', ';', '--', 'and', 'I', 'feel', 'now', 'like', 'a', 'billow', 'that', ""'s"", 'all', 'one', 'crested', 'comb', ',']",17
22558,"Starbuck.  I am old;--shake hands with me, man.""","['Starbuck', '.', 'I', 'am', 'old', ';', '--', 'shake', 'hands', 'with', 'me', ',', 'man', '.', ""''""]",15
22559,,[],0
22560,Their hands met; their eyes fastened; Starbuck's tears the glue.,"['Their', 'hands', 'met', ';', 'their', 'eyes', 'fastened', ';', 'Starbuck', ""'s"", 'tears', 'the', 'glue', '.']",14
22561,,[],0
22562,"""Oh, my captain, my captain!--noble heart--go not--go not!--see, it's","['``', 'Oh', ',', 'my', 'captain', ',', 'my', 'captain', '!', '--', 'noble', 'heart', '--', 'go', 'not', '--', 'go', 'not', '!', '--', 'see', ',', 'it', ""'s""]",24
22563,"a brave man that weeps; how great the agony of the persuasion then!""","['a', 'brave', 'man', 'that', 'weeps', ';', 'how', 'great', 'the', 'agony', 'of', 'the', 'persuasion', 'then', '!', ""''""]",16
22564,,[],0
22565,"""Lower away!""--cried Ahab, tossing the mate's arm from him.  ""Stand","['``', 'Lower', 'away', '!', ""''"", '--', 'cried', 'Ahab', ',', 'tossing', 'the', 'mate', ""'s"", 'arm', 'from', 'him', '.', '``', 'Stand']",19
22566,"by the crew!""","['by', 'the', 'crew', '!', ""''""]",5
22567,,[],0
22568,In an instant the boat was pulling round close under the stern.,"['In', 'an', 'instant', 'the', 'boat', 'was', 'pulling', 'round', 'close', 'under', 'the', 'stern', '.']",13
22569,,[],0
22570,"""The sharks! the sharks!"" cried a voice from the low cabin-window","['``', 'The', 'sharks', '!', 'the', 'sharks', '!', ""''"", 'cried', 'a', 'voice', 'from', 'the', 'low', 'cabin-window']",15
22571,"there; ""O master, my master, come back!""","['there', ';', '``', 'O', 'master', ',', 'my', 'master', ',', 'come', 'back', '!', ""''""]",13
22572,,[],0
22573,But Ahab heard nothing; for his own voice was high-lifted then; and,"['But', 'Ahab', 'heard', 'nothing', ';', 'for', 'his', 'own', 'voice', 'was', 'high-lifted', 'then', ';', 'and']",14
22574,the boat leaped on.,"['the', 'boat', 'leaped', 'on', '.']",5
22575,,[],0
22576,"Yet the voice spake true; for scarce had he pushed from the ship,","['Yet', 'the', 'voice', 'spake', 'true', ';', 'for', 'scarce', 'had', 'he', 'pushed', 'from', 'the', 'ship', ',']",15
22577,"when numbers of sharks, seemingly rising from out the dark waters","['when', 'numbers', 'of', 'sharks', ',', 'seemingly', 'rising', 'from', 'out', 'the', 'dark', 'waters']",12
22578,"beneath the hull, maliciously snapped at the blades of the oars,","['beneath', 'the', 'hull', ',', 'maliciously', 'snapped', 'at', 'the', 'blades', 'of', 'the', 'oars', ',']",13
22579,every time they dipped in the water; and in this way accompanied the,"['every', 'time', 'they', 'dipped', 'in', 'the', 'water', ';', 'and', 'in', 'this', 'way', 'accompanied', 'the']",14
22580,boat with their bites.  It is a thing not uncommonly happening to the,"['boat', 'with', 'their', 'bites', '.', 'It', 'is', 'a', 'thing', 'not', 'uncommonly', 'happening', 'to', 'the']",14
22581,whale-boats in those swarming seas; the sharks at times apparently,"['whale-boats', 'in', 'those', 'swarming', 'seas', ';', 'the', 'sharks', 'at', 'times', 'apparently']",11
22582,following them in the same prescient way that vultures hover over the,"['following', 'them', 'in', 'the', 'same', 'prescient', 'way', 'that', 'vultures', 'hover', 'over', 'the']",12
22583,banners of marching regiments in the east.  But these were the first,"['banners', 'of', 'marching', 'regiments', 'in', 'the', 'east', '.', 'But', 'these', 'were', 'the', 'first']",13
22584,sharks that had been observed by the Pequod since the White Whale had,"['sharks', 'that', 'had', 'been', 'observed', 'by', 'the', 'Pequod', 'since', 'the', 'White', 'Whale', 'had']",13
22585,been first descried; and whether it was that Ahab's crew were all,"['been', 'first', 'descried', ';', 'and', 'whether', 'it', 'was', 'that', 'Ahab', ""'s"", 'crew', 'were', 'all']",14
22586,"such tiger-yellow barbarians, and therefore their flesh more musky to","['such', 'tiger-yellow', 'barbarians', ',', 'and', 'therefore', 'their', 'flesh', 'more', 'musky', 'to']",11
22587,the senses of the sharks--a matter sometimes well known to affect,"['the', 'senses', 'of', 'the', 'sharks', '--', 'a', 'matter', 'sometimes', 'well', 'known', 'to', 'affect']",13
22588,"them,--however it was, they seemed to follow that one boat without","['them', ',', '--', 'however', 'it', 'was', ',', 'they', 'seemed', 'to', 'follow', 'that', 'one', 'boat', 'without']",15
22589,molesting the others.,"['molesting', 'the', 'others', '.']",4
22590,,[],0
22591,"""Heart of wrought steel!"" murmured Starbuck gazing over the side, and","['``', 'Heart', 'of', 'wrought', 'steel', '!', ""''"", 'murmured', 'Starbuck', 'gazing', 'over', 'the', 'side', ',', 'and']",15
22592,"following with his eyes the receding boat--""canst thou yet ring","['following', 'with', 'his', 'eyes', 'the', 'receding', 'boat', '--', ""''"", 'canst', 'thou', 'yet', 'ring']",13
22593,"boldly to that sight?--lowering thy keel among ravening sharks, and","['boldly', 'to', 'that', 'sight', '?', '--', 'lowering', 'thy', 'keel', 'among', 'ravening', 'sharks', ',', 'and']",14
22594,"followed by them, open-mouthed to the chase; and this the critical","['followed', 'by', 'them', ',', 'open-mouthed', 'to', 'the', 'chase', ';', 'and', 'this', 'the', 'critical']",13
22595,third day?--For when three days flow together in one continuous,"['third', 'day', '?', '--', 'For', 'when', 'three', 'days', 'flow', 'together', 'in', 'one', 'continuous']",13
22596,"intense pursuit; be sure the first is the morning, the second the","['intense', 'pursuit', ';', 'be', 'sure', 'the', 'first', 'is', 'the', 'morning', ',', 'the', 'second', 'the']",14
22597,"noon, and the third the evening and the end of that thing--be that","['noon', ',', 'and', 'the', 'third', 'the', 'evening', 'and', 'the', 'end', 'of', 'that', 'thing', '--', 'be', 'that']",16
22598,"end what it may.  Oh! my God! what is this that shoots through me,","['end', 'what', 'it', 'may', '.', 'Oh', '!', 'my', 'God', '!', 'what', 'is', 'this', 'that', 'shoots', 'through', 'me', ',']",18
22599,"and leaves me so deadly calm, yet expectant,--fixed at the top of a","['and', 'leaves', 'me', 'so', 'deadly', 'calm', ',', 'yet', 'expectant', ',', '--', 'fixed', 'at', 'the', 'top', 'of', 'a']",17
22600,"shudder!  Future things swim before me, as in empty outlines and","['shudder', '!', 'Future', 'things', 'swim', 'before', 'me', ',', 'as', 'in', 'empty', 'outlines', 'and']",13
22601,"skeletons; all the past is somehow grown dim.  Mary, girl! thou","['skeletons', ';', 'all', 'the', 'past', 'is', 'somehow', 'grown', 'dim', '.', 'Mary', ',', 'girl', '!', 'thou']",15
22602,fadest in pale glories behind me; boy!  I seem to see but thy eyes,"['fadest', 'in', 'pale', 'glories', 'behind', 'me', ';', 'boy', '!', 'I', 'seem', 'to', 'see', 'but', 'thy', 'eyes']",16
22603,grown wondrous blue.  Strangest problems of life seem clearing; but,"['grown', 'wondrous', 'blue', '.', 'Strangest', 'problems', 'of', 'life', 'seem', 'clearing', ';', 'but']",12
22604,clouds sweep between--Is my journey's end coming?  My legs feel,"['clouds', 'sweep', 'between', '--', 'Is', 'my', 'journey', ""'s"", 'end', 'coming', '?', 'My', 'legs', 'feel']",14
22605,"faint; like his who has footed it all day.  Feel thy heart,--beats","['faint', ';', 'like', 'his', 'who', 'has', 'footed', 'it', 'all', 'day', '.', 'Feel', 'thy', 'heart', ',', '--', 'beats']",17
22606,"it yet?  Stir thyself, Starbuck!--stave it off--move, move! speak","['it', 'yet', '?', 'Stir', 'thyself', ',', 'Starbuck', '!', '--', 'stave', 'it', 'off', '--', 'move', ',', 'move', '!', 'speak']",18
22607,aloud!--Mast-head there!  See ye my boy's hand on the,"['aloud', '!', '--', 'Mast-head', 'there', '!', 'See', 'ye', 'my', 'boy', ""'s"", 'hand', 'on', 'the']",14
22608,hill?--Crazed;--aloft there!--keep thy keenest eye upon the boats:--,"['hill', '?', '--', 'Crazed', ';', '--', 'aloft', 'there', '!', '--', 'keep', 'thy', 'keenest', 'eye', 'upon', 'the', 'boats', ':', '--']",19
22609,mark well the whale!--Ho! again!--drive off that hawk! see! he,"['mark', 'well', 'the', 'whale', '!', '--', 'Ho', '!', 'again', '!', '--', 'drive', 'off', 'that', 'hawk', '!', 'see', '!', 'he']",19
22610,"pecks--he tears the vane""--pointing to the red flag flying at the","['pecks', '--', 'he', 'tears', 'the', 'vane', ""''"", '--', 'pointing', 'to', 'the', 'red', 'flag', 'flying', 'at', 'the']",16
22611,"main-truck--""Ha! he soars away with it!--Where's the old man now?","['main-truck', '--', ""''"", 'Ha', '!', 'he', 'soars', 'away', 'with', 'it', '!', '--', 'Where', ""'s"", 'the', 'old', 'man', 'now', '?']",19
22612,"see'st thou that sight, oh Ahab!--shudder, shudder!""","[""see'st"", 'thou', 'that', 'sight', ',', 'oh', 'Ahab', '!', '--', 'shudder', ',', 'shudder', '!', ""''""]",14
22613,,[],0
22614,"The boats had not gone very far, when by a signal from the","['The', 'boats', 'had', 'not', 'gone', 'very', 'far', ',', 'when', 'by', 'a', 'signal', 'from', 'the']",14
22615,"mast-heads--a downward pointed arm, Ahab knew that the whale had","['mast-heads', '--', 'a', 'downward', 'pointed', 'arm', ',', 'Ahab', 'knew', 'that', 'the', 'whale', 'had']",13
22616,"sounded; but intending to be near him at the next rising, he held on","['sounded', ';', 'but', 'intending', 'to', 'be', 'near', 'him', 'at', 'the', 'next', 'rising', ',', 'he', 'held', 'on']",16
22617,his way a little sideways from the vessel; the becharmed crew,"['his', 'way', 'a', 'little', 'sideways', 'from', 'the', 'vessel', ';', 'the', 'becharmed', 'crew']",12
22618,"maintaining the profoundest silence, as the head-beat waves hammered","['maintaining', 'the', 'profoundest', 'silence', ',', 'as', 'the', 'head-beat', 'waves', 'hammered']",10
22619,and hammered against the opposing bow.,"['and', 'hammered', 'against', 'the', 'opposing', 'bow', '.']",7
22620,,[],0
22621,"""Drive, drive in your nails, oh ye waves! to their uttermost heads","['``', 'Drive', ',', 'drive', 'in', 'your', 'nails', ',', 'oh', 'ye', 'waves', '!', 'to', 'their', 'uttermost', 'heads']",16
22622,drive them in! ye but strike a thing without a lid; and no coffin and,"['drive', 'them', 'in', '!', 'ye', 'but', 'strike', 'a', 'thing', 'without', 'a', 'lid', ';', 'and', 'no', 'coffin', 'and']",17
22623,"no hearse can be mine:--and hemp only can kill me!  Ha! ha!""","['no', 'hearse', 'can', 'be', 'mine', ':', '--', 'and', 'hemp', 'only', 'can', 'kill', 'me', '!', 'Ha', '!', 'ha', '!', ""''""]",19
22624,,[],0
22625,Suddenly the waters around them slowly swelled in broad circles; then,"['Suddenly', 'the', 'waters', 'around', 'them', 'slowly', 'swelled', 'in', 'broad', 'circles', ';', 'then']",12
22626,"quickly upheaved, as if sideways sliding from a submerged berg of","['quickly', 'upheaved', ',', 'as', 'if', 'sideways', 'sliding', 'from', 'a', 'submerged', 'berg', 'of']",12
22627,"ice, swiftly rising to the surface.  A low rumbling sound was heard;","['ice', ',', 'swiftly', 'rising', 'to', 'the', 'surface', '.', 'A', 'low', 'rumbling', 'sound', 'was', 'heard', ';']",15
22628,a subterraneous hum; and then all held their breaths; as bedraggled,"['a', 'subterraneous', 'hum', ';', 'and', 'then', 'all', 'held', 'their', 'breaths', ';', 'as', 'bedraggled']",13
22629,"with trailing ropes, and harpoons, and lances, a vast form shot","['with', 'trailing', 'ropes', ',', 'and', 'harpoons', ',', 'and', 'lances', ',', 'a', 'vast', 'form', 'shot']",14
22630,"lengthwise, but obliquely from the sea.  Shrouded in a thin drooping","['lengthwise', ',', 'but', 'obliquely', 'from', 'the', 'sea', '.', 'Shrouded', 'in', 'a', 'thin', 'drooping']",13
22631,"veil of mist, it hovered for a moment in the rainbowed air; and then","['veil', 'of', 'mist', ',', 'it', 'hovered', 'for', 'a', 'moment', 'in', 'the', 'rainbowed', 'air', ';', 'and', 'then']",16
22632,"fell swamping back into the deep.  Crushed thirty feet upwards, the","['fell', 'swamping', 'back', 'into', 'the', 'deep', '.', 'Crushed', 'thirty', 'feet', 'upwards', ',', 'the']",13
22633,"waters flashed for an instant like heaps of fountains, then brokenly","['waters', 'flashed', 'for', 'an', 'instant', 'like', 'heaps', 'of', 'fountains', ',', 'then', 'brokenly']",12
22634,"sank in a shower of flakes, leaving the circling surface creamed like","['sank', 'in', 'a', 'shower', 'of', 'flakes', ',', 'leaving', 'the', 'circling', 'surface', 'creamed', 'like']",13
